ref, citation
27, |Gramsci A: Selections from the Prison Notebooks of AntonioGramsci. New York: International Publishers; 1971.|
28, |Davis M: Old Gods, New Enigmas - Marx’s Lost Theory. London:Verso; 2018.|
29, |Mouffe C: For a Left Populism. London: Verso; 2018.|
30, |Jackson T: Prosperity without growth London. Available(November 2019) at: http://www.sd-commission.org.uk/data/files/publications/prosperity_without_growth_report.pdf.|
31, |Lara LG, Pereira LM, Ravera F, Jiménez-Aceituno A: Flipping thetortilla: social-ecological innovations and traditionalecological knowledge for more sustainable agri-food systemsin spain. Sustainability 2009, 11.|
32, |Martı́nez-alier J, Pascual U, Vivien F, Zaccai E: Sustainable degrowth: mapping the context, criticisms and future prospects of an emergent paradigm. Ecol Econ 2010, 69:1741-1747.|
33, |Kallis G, Kerschner C, Martinez-Alier J: The economics ofdegrowth. Ecol Econ 2012, 84:172-180.|
34, |Kaijser A, Kronsell A: Climate change through the lens ofintersectionality. Environ Polit 2014, 23:417-433.|
35, |Maina-okori NM, Koushik JR, Wilson A: Reimaginingintersectionality in environmental and sustainabilityeducation: a critical literature review. J Environ Educ 2018,49:286-296.|
36, |Fraser N: A triple movement? New Left Rev 2013, 81:119-132.|
37, |Wainwright H: A New Politics From the Left. Chichester: JohnWiley & Sons; 2018.|
38, |Abrol D: Conditions for the achievement of pharmaceuticalinnovation for sustainable development: lessons from India.World Rev Sci Technol Sustain Dev 2006, 3.|
39, |Meadows DH: System dynamics meets the press. Syst Dyn Rev1989, 5:69-80.|
40, |Meadows DH, Meadows DL, Randers J: Beyond the Limits: GlobalCollapse or A Sustainable Future. London: Earthscan PublicationsLtd; 1992. Earthscan.|
41, |Holling CS: Resilience and stability of ecological systems. AnnuRev Ecol Syst 1973, 4:1-23.|
42, |Folke C, Carpenter SR, Walker B, Scheffer M, Chapin T,Rockström J: Resilience thinking: integrating resilience,adaptability and transformability. Ecol Soc 2010, 15.|
43, |Berkes F, Colding J, Folke C (Eds): Social-ecological Systems:Building Resilience For Complexity and Change. Cambridge:Cambridge University Press; 2003.|
44, |Brown K: Global Environmental Change I: A Social Turn ForResilience? Prog Hum Geogr 2013, 38(1):107-117.|
45, |Westley F et al.: Tipping toward sustainability: emergingpathways of transformation. Ambio 2011, 40:762-780.|
46, |Olsson P, Galaz V, Boonstra WJ: Sustainability transformations:a resilience perspective. Ecol Soc 2014, 19.|
47, |Folke C: Resilience: the emergence of a perspective for social–ecological systems analyses. Glob Environ Change 2006,16:253-267.|
48, |Geels FW: Technological transitions as evolutionaryreconfiguration processes: a multi-level perspective and acase-study. Res Policy 2002, 31:1257-1274.|
49, |Rip A, Kemp R: Technological change. In Human Choice andclimate change: an international assessment. Edited by Rayner S,Malone EL. Columbus: Batelle Press; 1998:327-399.|
50, |Geels F: Technological Transitions and System Innovations: a Coevolutionary and Socio-technical Analysis. Cheltenham, UK;Northampton, MA: Edward Elgar; 2005.|
51, |Loorbach D, Rotmans J: The practice of transitionmanagement: examples and lessons from four distinct cases.Futures 2010, 42:237-246.|
52, |Kern F: Energy transitions and deliberate transitionmanagement: implementing the green economy. OkolWirtschaften 2013, 3:20-23.|
53, |Geels FW: Regime resistance against low carbon transitions:introducing politics and power into the multi-levelperspective. Theory Cult Soc 2014, 31:21-40.|
54, |Raven R, Ghosh B, Wieczorek A, Stirling A, Ghosh D, Jolly S,Karjangtimapron E, Prabudhanitisarn S, Roy J, Sangawongse S,Sengers F: Unpacking sustainabilities in diverse transitioncontexts: solar photovoltaic and urban mobility experimentsin India and Thailand. Sustain. Sci. 2017, 12(4):579-596Focusing on two key fields for sustainability transformations in two urbansettings in the Global South, this paper explores a dimension that isunusual in the ‘technological transitions’ field, in that it systematicallyanalyses a number of dimensions of diversity in the framing both ofsustainability and transformation.|
55, |Seyfang G: The new economics of sustainable consumption:seeds of change. Basingstoke. Palgrave Macmillan; 2008.|
56, |Pansera M, Owen R: Framing inclusive innovation within thediscourse of development: insights from case studies in India.Res Policy 2017, 47:23-34Exploring ideas and practices around ‘inclusive innovation’ in an important setting in the Global South, this provides a useful and authoritativeoverview of a concept that is becoming increasingly prominent in discussions of transformations to sustainability.|
57, |Abrol D: Embedding technology in community-basedproduction systems through people’s technology initiatives:lessons from the Indian experience. Int J Technol Manag SustainDev 2005, 4:3-20.|
58, |Schmitz H: Green transformation: is there a fast track? In ThePolitics of Green Transformations. Edited by Scoones I, Leach M,Newell P. London: Routledge; 2015.|
59, |Meadowcroft J: Engaging with the politics of sustainabilitytransitions. Environ Innov Soc Transitions 2011, 1:70-75.|
60, |Temper L, Walter M, Rodriguez I, Kothari A, Turhan E: Aperspective on radical transformations to sustainability:resistances, movements and alternatives. Sustain Sci 2018,13:747-764.|
61, |Shove E, Walker G: CAUTION! Transitions ahead: politics,practice, and sustainable transition management. Environ PlanA 2007, 39:763-770.|
62, |Moore M-L, Olsson P, Nilsson W, Rose L, Westley FR: Navigatingemergence and system reflexivity as key transformativecapacities: experiences from a Global Fellowship program.Ecol Soc 2018, 23.|
63, |Drimie S, Hamann R, Manderson AP, Mlondobozi N: Creatingtransformative spaces for dialogue and action: reflecting onthe experience of the Southern Africa Food Lab. Ecol Soc2018, 23.|
64, |Brien KO: Political agency: the key to tackling climate change.Science (80-) 2015, 350.|
65, |Sools A, Hein Mooren J: Towards narrative futuring inpsychology: becoming resilient by imagining the future. Grad JSoc Sci 2012, 9:203.|
66, |Bandura A: Toward a psychology of human agency. PerspectPsychol Sci 2006, 1:164-180.www.sciencedirect.com|
67, |Pereira LM, Karpouzoglou T, Frantzeskaki N, Olsson P: Designingtransformative spaces for sustainability in social-ecologicalsystems. Ecol Soc 2018, 23|
68, |Hulme M: Why We Disagree About Climate Change. Cambridge:Cambridge Univ Press; 2009.|
69, |Stirling A: Transforming power: social science and the politicsof energy choices. Energy Res Soc Sci 2014, 1:83-95.|
70, |Stirling A: Engineering and sustainability: control and care inunfoldings of modernity. In Routledge Companion to thePhilosophy of Engineering, , vol. 06. Edited by Michelfelder DP,Doorn N. London: Routledge; 2019|
71, |Mouffe C: The Return of the Political. London: Verso; 1993.|
72, |Fraser N: Can society be commodities all the way down?Polanyian reflections on capitalist crisis. FMSH 2012.18 August 2012.|
73, |Hall AJ, Yoganand B, Sulaiman RV, C.N.G (Eds): Post-harvestInnovations in Innovation: Reflections on Partnership and Learning.Patancheru: Crop Post-Harvest Programme, South Asia; 2003.|
74, |Abrol D: Pro-poor innovation-making, knowledge productionand technology implementation for rural areas: lessons fromthe Indian experience. In Innovation in India: Melting EconomicGrowth with Inclusive Development. Edited by Ramani S.Cambridge: Cambridge Univ Press; 2014.|
75, |Pereira LM, Hichert T, Hamann M, Preiser R, Biggs R: Usingfutures methods to create transformative spaces: visions of agood Anthropocene in southern Africa. Ecol Soc 2018, 23|
76, |Galafassi D et al.: Stories in social-ecological knowledgecocreation. Ecol Soc 2018, 23|
77, |Dyer M: Transforming communicative spaces: the rhythm ofgender in meetings in rural Solomon Islands. Ecol Soc 2018, 23.|
78, |Marshall F, Dolley J, Priya R: Transdisciplinary research astransformative space making for sustainability: enhancingpropoor transformative agency in periurban contexts. EcolSoc 2018, 23|
79, |Arora S: Defying Control: Aspects of Caring Engagement BetweenDivergent Knowledge Practices. Brighton: STEPS Centre; 2017.|
80, |Hebinck A, Vervoort JM, Hebinck P, Rutting L, Galli F: Imaginingtransformative futures: participatory foresight for foodsystems change. Ecol Soc 2018, 23|
81, |Born B, Purcell M: Avoiding the local trap: scale and food systemsin planning research. J Plan Educ Res 2006, 26:195-207.|
82, |Brown JC, Purcell M: There’s nothing inherent about scale:political ecology, the local trap, and the politics ofCurrent Opinion in Environmental Sustainability 2020, 42:65–75development in the Brazilian Amazon. Geoforum 2005, 36:607-624.|
83, |Eakin H: The ‘turn to capacity’ in vulnerability research. InApplied Studies in Climate Adaptation. Edited by Palutikof D,Boulter JP, Barnett S, Rissik J. Chichester: John Wiley; 2015.|
84, |Jasanoff S: Just transitions: a humble approach to globalenergy futures. Energy Res Soc Sci 2018, 35:11-14.|
85, |Mitchell T: Carbon Democracy: Political Power in the Age of Oil.London: Verso; 2011.|
86, |Bulkeley H et al.: Governing climate change transnationally:assessing the evidence from a database of sixty initiatives.Environ Plan C Polit Sp 2014, 30:591-612.|
87, |Kuzemko C, Mitchell C, Lockwood M, Hoggett R: Policies,politics and demand side innovations: the untold story ofGermany’s energy transition. Energy Res Soc Sci 2017,28:58-67.|
88, |Smith A, Raven R: What is protective space? Reconsideringniches in transitions to sustainability. Res Policy 2012,41:1025-1036.|
89, |Folke C, Hahn T, Olsson P, Norberg J: Adaptive governance ofsocial-ecological systems. Annu Rev Environ Resour 2005,30:441-473.|
90, |Ockwell D et al.: Can pay-as-you-go, digitally enabled businessmodels support sustainability transformations in developingcountries? Outstanding questions and a theoretical basis forfuture research. Sustainability 2019, 11:1-21.|
91, |Smith A, Fressoli M, Abrol D, Around E, Ely A: GrassrootsInnovation Movements. London: Routledge Earthscan; 2016.|
92, |Smith A, Stirling A: Innovation, sustainability and democracy:an analysis of grassroots contributions. J Self-GovernanceManag Econ 2018, 6:64-97|
93, |STEPS Centre: Innovation, Sustainability, Development: A NewManifesto. . Available (November 2019) at: Brighton: STEPSCentre; 2010 In: https://steps-centre.org/publication/innovation-sustainability-development-a-new-manifesto/.|
94, |Abrol D: Technological alternatives for Indian futures. InAlternative Futures: India Unshackled. Edited by Kothari A, Joy KJ.Delhi: Authors Upfront; 2017|
95, |Asafu-Adjaye J et al.: An Ecomodernist Manifesto. . Available(November 2019) at: Washington: Breathrough Institute; 2015 In:http://www.ecomodernism.org/.|
96, |Preiser R, Pereira LM, (Oonsie) Biggs R: Navigating alternative framings of human-environment interactions: variations onthe theme of ‘Finding Nemo,’. Anthropocene 2017, 20:83-87|
97, |Van Zwanenberg P, Cremaschi A, Obaya M, Marin A,Lowenstein V: Seeking unconventional alliances and bridginginnovations in spaces for transformative change: the seedsector and agricultural sustainability. Ecol Soc 2018, 23|
98, |Marin A, Stubrin L, van Zwanenberg P, Van Zwanenberg P:Developing Capabilities in the Seed Industry: Which Direction toFollow? Brighton: Science Policy Research Unit; 2014. Available(November 2019) at: http://sro.sussex.ac.uk/id/eprint/49232/.|
99, |Wright EO, Folbre N, Andersson J, Hearn J, Himmelweit S,Stirling A: Chapter 21. The multiple directions of socialprogress: ways forward. International Panel on Social Progress:Rethinking Society for the 21st Century. Cambridge: CambridgeUniversity Press; 2018|
100, |Vogel C, Moser SC, Kasperson RE, Dabelko GD: Linkingvulnerability, adaptation, and resilience science to practice:pathways, players, and partnerships. Glob Environ Change2007, 17:349-364.|
101, |Tengö M, Brondizio ES, Elmqvist T, Malmer P, Spierenburg M:Connecting diverse knowledge systems for enhancedecosystem governance: the multiple evidence base approach.Ambio 2014, 43:579-591.|
102, |Marshall F: Recognising sustainability frontiers in the periurban. South Asian Water Stud 2016, 5:98-102.|
103, |Jasanoff S (Ed): States of Knowledge: the Co-production ofScience and Social Order. London: Routledge; 2004.|
104, |Pereira L, Karpouzoglou T, Doshi S, Frantzeskaki N: Organising asafe space for navigating social-ecological transformations tosustainability. Int J Environ Res Public Health 2015, 12:6027-6044.|
105, |Pereira L, Frantzeskaki N, Hebinck A, Charli L, Scott J, Dyer M:Transformative spaces in the making : key lessons from ninecases in the Global South. Sustain Sci 2019:1-18.|
106, |Wittmayer JM, Scha N: Action, research and participation: rolesof researchers in sustainability transitions. Sustain Sci 2014,9:483-496.|
107, |Charli-Joseph L, Siqueiros-Garcia JM, Eakin H, Manuel Navarrete D, Shelton R: Promoting agency for social-ecological transformation: a transformation-lab in the Xochimilco socialecological system. Ecol Soc 2018, 23|
108, |Pereira L, Drimie S, Zgambo O, Biggs RO: Planning for change:Transformation Labs for an alternative food system in the WesternCape. . Stellenbosch, South Africa 2018.|
109, |Ely A, Marin A: Learning about ‘Engaged Excellence’ across  transformative knowledge network. IDS Bull 2016, 47|
110, |Sharpe B, Hodgson A, Leicester G, Lyon A, Fazey I: Threehorizons: a pathways practice for transformation. Ecol Soc2016, 21:47.|
111, |Yang A, Jiang L, Ely C: A study of ‘Green Unemployed Groups’from a resilience perspective. Guizhou Soc Sci 2018, 347:135-142.|
112, |Eakin H, Shelton R, Siqueiros-Garcia JM, Charli-Joseph L,Manuel-Navarrete D: Loss and social-ecologicaltransformation: Pathways of change in Xochimilco, Mexico.Ecol Soc 2020, 24(3):1-15.|
113, |Eames M, Mcdowall W: Sustainability, foresight andcontested futures: exploring visions and pathways in thetransition to a hydrogen economy. Technol Anal StrategManag 2010, 22:671-692.|
114, |Stirling A: How deep is incumbency? A ‘configuring fields’approach to redistributing and reorienting power in socio-material change. Energy Res Soc Sci 2019, 58:101239.|
115, |Abrol D: Intervening for the sustainable transformation of  urban environment and water management in Gurgaon: learning from the creation of a multistakeholder platform in India. Front Environ Health Rev 2020. Forthcoming|
