ref, citation
46, |Elzen B, Wieczorek A. 2005. Transitions towards sustainability through system innovation. Technol. Forecast. Soc. Change 72:651–61|
47, |Smith A, Voß J-P, Grin J. 2010. Innovation studies and sustainability transitions: the allure of the multilevel perspective and its challenges. Res. Policy 39:435–48|
48, |Bergek A, Jacobsson S, Carlsson B, Lindmark S, Rickne A. 2008. Analyzing the functional dynamics of technological innovation systems: a scheme of analysis. Res. Policy 37:407–29|
49, |Jørgensen U. 2012. Mapping and navigating transitions—the multi-level perspective compared with arenas of development. Res. Policy 41:996–1010|
50, |Hekkert MP, Suurs RA, Negro SO, Kuhlmann S, Smits R. 2007. Functions of innovation systems: a new approach for analysing technological change. Technol. Forecast. Soc. Change 74:413–32|
51, |Suurs RA. 2009. Motors of Sustainable Innovation: Towards a Theory on the Dynamics of Technological Innovation Systems. Utrecht, Neth.: Utrecht Univ. https://dspace.library.uu.nl/handle/1874/33346|
52, |van Raak R. 2016. Transition policies: Connecting system dynamics, governance and instruments in an application to Dutch healthcare. PhD thesis, Erasmus Univ., Rotterdam, Neth. https://repub.eur.nl/pub/80061/|
53, |Frantzeskaki N, Loorbach D, Meadowcroft J. 2012. Governing societal transitions to sustainability. Int. J. Sustain. Dev. 15:19–36|
54, |Shove E, Walker G. 2010. Governing transitions in the sustainability of everyday life. Res. Policy 39:471–6|
55, |Cohen MJ, Brown HS, Vergragt P. 2013. Innovations in Sustainable Consumption: New Economics, Sociotechnical Transitions and Social Practices. Cheltenham, UK: Edward Elgar|
56, |Cohen MJ, Szejnwald Brown H, Vergragt PJ, eds. 2017. Social Change and the Coming of Post-consumer Society: Theoretical Advances and Policy Implications. New York: Routledge|
57, |Tukker A, Emmert S, Charter M, Vezzoli C, Sto E, et al. 2008. Fostering change to sustainable consumption and production: an evidence based view. J. Clean. Prod. 16:1218–25|
58, |Coenen L, Benneworth P, Truffer B. 2012. Toward a spatial perspective on sustainability transitions. Res. Policy 41:968–79|
59, |Loorbach D, Avelino F, Haxeltine A, Wittmayer J, O’Riordan T, et al. 2016. The economic crisis as a game changer? Exploring the role of social construction in sustainability transitions. Ecol. Soc. 21:15|
60, |Konrad K, Truffer B, Voß J. 2008. Multi-regime dynamics in the analysis of sectoral transformation potentials: Evidence from German utility sectors. J. Clean. Prod. 16:1190–202 www.annualreviews.org • Sustainability Transitions Research|
61, |Beers PJ, Sol J, Wals A. 2010. Social learning in a multi-actor innovation context. Presented at Int. Farm. Syst. Assoc. Conf., Vienna, Austria, 3–7 July|
62, |Fuenfschilling L, Truffer B. 2014. The structuration of socio-technical regimes—conceptual foundations from institutional theory. Res. Policy 43:772–91|
63, |Brown RR, Farrelly MA, Loorbach DA. 2013. Actors working the institutions in sustainability transitions: the case of Melbourne’s stormwater management. Glob. Environ. Change 23:701–18|
64, |Shove E, Walker G. 2008. Transition management and the politics of shape shifting. Environ. Plann. A 40:1012–14|
65, |Hendriks CM. 2009. Policy design without democracy? Making democratic sense of transition management. Policy Sci. 42:341–68|
66, |Meadowcroft J. 2009. What about the politics? Sustainable development, transition management, and long term energy transitions. Policy Sci. 42:323–40|
67, |Kern F, Howlett M. 2009. Implementing transition management as policy reforms: A case study of the Dutch energy sector. Policy Sci. 42:391–408|
68, |Voß J, Smith A, Grin J. 2009. Designing long-term policy: rethinking transition management. Policy Sci. 42:275–302|
69, |Avelino F. 2011. Power in transition: empowering discourses on sustainability transitions. PhD thesis, Erasmus Univ., Rotterdam, Neth. https://repub.eur.nl/pub/30663|
70, |Hoffman J. 2013. Theorizing power in transition studies: the role of creativity and novel practices in structural change. Policy Sci. 46:257–75|
71, |Pel B. 2015. Trojan horses in transitions: a dialectical perspective on innovation “capture.” J. Environ. Policy Plann. 18:673–91|
72, |Loorbach D, Wittmayer JM, Shiroyama H, Fujino J, Mizuguchi S, eds. 2016. Governance of Urban Sustainability Transitions: European and Asian Experiences, Vol. 1. Tokyo: Springer|
73, |Frantzeskaki N, Castán Broto V, Coenen L, Loorbach D, eds. 2017. Urban Sustainability Transitions. London: Routledge|
74, |Jhagroe S, Loorbach D. 2015. See no evil, hear no evil: the democratic potential of transition management. Environ. Innov. Soc. Transit. 15:65–83|
75, |Arentsen M, Bellekom S. 2014. Power to the people: Local energy initiatives as seedbeds of innovation? Energy Sustain. Soc. 4:1–12|
76, |Späth P, Rohracher H. 2010. ‘Energy regions’: the transformative power of regional discourses on socio-technical futures. Res. Policy 39:449–58|
77, |Avelino F, Dumitru A, Longhurst N, Wittmayer J, Hielscher S, et al. 2015. Transitions towards new economies? A transformative social innovation perspective. Work. Pap. 3, TRANSIT|
78, |Haxeltine A, Wittmayer J, Avelino F, Kemp R, Weaver P, et al. 2013. Transformative social innovations: a sustainability transition perspective on social innovation. Presented Soc. Front. Next Edge Soc. Innov. Res., Nov. 13–14, Glasgow Caledonian Univ., London|
79, |Holling CS. 1973. Resilience and stability of ecological systems. Annu. Rev. Ecol. Syst. 4:1–23|
80, |Gunderson L, Holling CS, eds. 2002. Panarchy: Understanding Transformations in Human and Natural Systems. Washington, DC: Island Press|
81, |Rockstrom J, Steffen W, Noone K, Persson A, Chapin FS, et al. 2009. A safe operating space for humanity. Nature 461:472–75|
82, |Galaz V, Biermann F, Crona B, Loorbach D, Folke C, et al. 2012. “Planetary boundaries”—exploring the challenges for global environmental governance. Curr. Opin. Environ. Sustain. 4:80–87|
83, |Haberl H, Fischer-Kowalski M, Krausmann F, Martinez-Alier J, Winiwarter V. 2011. A socio-metabolic transition towards sustainability? Challenges for another great transformation. Sustainable Dev. 19:1–14|
84, |Folke C, Hahn T, Olsson P, Norberg J. 2005. Adaptive governance of socio-ecological systems. Annu. Rev. Environ. Resour. 30:441–73|
85, |Krausmann F, Schandl H, Sieferle RP. 2008. Socio-ecological regime transitions in Austria and the United Kingdom. Ecol. Econ. 65:187–201|
86, |Haase D, Frantzeskaki N, Elmqvist T. 2014. Ecosystem services in urban landscapes: practical applications and governance implications. Ambio 43:407–12|
87, |Chapin III FS, Kofinas GP, Folke C, Chapin MC. 2009. Principles of Ecosystem Stewardship: Resilience-Based Natural Resource Management in a Changing World. New York: Springer-Verlag|
88, |Steffen W, Persson Å, Deutsch L, Zalasiewicz J, Williams M, et al. 2011. The Anthropocene: from global change to planetary stewardship. AMBIO: A J. Hum. Environ. 40:739–61|
89, |Österblom H, Gårdmark A, Bergström L, Müller-Karulis B, Folke C, et al. 2010. Making the ecosystem approach operational—Can regime shifts in ecological-and governance systems facilitate the transition? Mar. Policy 34:1290–99|
90, |Olsson P, Galaz V, Boonstra WJ. 2014. Sustainability transformations: a resilience perspective. Ecol. Soc. 19:1|
91, |Jessop B. 2003. Governance and metagovernance: on reflexivity, requisite variety, and requisite irony. In Governance, as Social and Political Communication, ed. H Bang, pp. 142–72. Manchester, UK: Manchester Univ. Press|
92, |Rhodes RAW. 1996. The new governance: governing without government. Polit. Stud. 44:652–67|
93, |Beck U, Giddens A, Lash S. 1994. Reflexive Modernization: Politics, Tradition and Aesthetics in the Modern Social Order. Stanford, CA: Stanford Univ. Press|
94, |Eising R, Kohler-Koch B. 1999. Introduction: network governance in the European Union. In The Transformation of Governance in the European Union, ed. B Kohler-Koch, R Eising, pp. 3–13. London: Routledge|
95, |Hooghe L. and Marks G. 2001. Multi-level Governance and European Integration. Oxford, UK: Rowman & Littlefield|
96, |Milward HB, Provan KG. 2000. How networks are governed. In Governance and Performance, ed. H Lynn, pp. 238–62. Washington, DC: Georgetown Univ. Press|
97, |Scharpf F. 1997. The problem solving capacity of multi-level governance. J. Eur. Public Policy 4:520–38|
98, |Voss JP, Bauknecht D, Kemp R, eds. 2006. Reflexive Governance for Sustainable Development. Cheltenham, UK: Edward Elgar Publ.|
99, |Loorbach D. 2010. Transition management for sustainable development: a prescriptive, complexitybased governance framework. Governance 23:161–83|
100, |Biermann F, Pattberg P. 2008. Global environmental governance: taking stock, moving forward. Annu. Rev. Environ. Resour. 33:277–94|
101, |Lemos MC, Agrawal A. 2006. Environmental governance. Annu. Rev. Environ. Resour. 31:297–325|
102, |Elkington J. 2006. Governance for sustainability. Corp. Gov. 14:522–29|
103, |Nooteboom S. 2006. Adaptive Networks: The Governance for Sustainability. Rotterdam, Neth.: Erasmus Univ. Rotterdam Press|
104, |Patterson J, Schulz K, Vervoort J, van der Hel S, Widerberg O, et al. 2016. Exploring the governance and politics of transformations towards sustainability. Environ. Innov. Soc. Transit. In press. http://dx.doi.org/10.1016/j.eist.2016.09.001|
105, |Wittmayer J. 2016. Transition management, action research and actor roles: understanding local sustainability transitions. PhD thesis, Erasmus Univ., Rotterdam, Neth. http://hdl.handle.net/1765/94385|
106, |Avelino F, Rotmans J. 2011. A dynamic conceptualization of power for sustainability research. J. Clean. Prod. 19:796–804|
107, |Fischer L, Newig J. 2016. Importance of actors and agency in sustainability transitions: a systematic exploration of the literature. Sustainability 8:476|
108, |Scholz RW, Spoerri A, Lang DJ. 2009. Problem structuring for transitions: the case of Swiss waste management. Futures 41:171–81|
109, |Wiek A, Binder C, Scholz R. 2006. Functions of scenarios in transition processes. Futures 38:740–66|
110, |Hisschemoller M, Hoppe R, Dunn WN, Ravetz JR, ed. 2001. Knowledge, Power, and Participation in Environmental Policy Analysis. New Brunswick, NJ: Transaction Publ.|
111, |Sondeijker S, Geurts J, Rotmans Tukker A. 2006. Imagining sustainability: the added value of transition scenarios in transition management. Foresight 8:15–30|
112, |Quist J, Vergragt P. 2006. Past and future of backcasting: the shift to stakeholder participation and a proposal for a methodological framework. Futures 38:1027–45|
113, |Nevens F, Frantzeskaki N, Gorissen L, Loorbach D. 2013. Urban transition labs: co-creating transformative action for sustainable cities. J. Clean. Prod. 50:111–22|
114, |Brown HS, Vergragt PJ, Green K, Berchicci L. 2004. Bounded sociotechnical experiments (BSTEs): higher order learning for transitions towards sustainable mobility. In System Innovation and the Transition to Sustainability: Theory, Evidence, and Policy, ed. B Elzen, FW Geels, K Green, pp. 191–222. Cheltenham, UK: Edward Elgar Publ.|
115, |Raven R, Van den Bosch S, Weterings R. Transitions and strategic niche management: towards a competence kit for practitioners. Int. J. Technol. Manag. 51.1:57–74|
116, |Bos J, Brown R. 2012. Governance experimentation and factors of success in socio-technical transitions in the urban water sector. Technol. Forecast. Soc. Change 79:1340–53|
117, |Loeber A, Van Mierlo B, Leeuwis C, Grin J. 2007. The practical value of theory: conceptualizing learning in the pursuit of a sustainable development. In Social Learning Toward a More Sustainable World: Principles, Perspectives, and Praxis, ed. A Wals, T Van der Leij, pp. 83–98. Wageningen, Neth.: Wageningen Acad. Publ.|
118, |Sol J, Beers PJ, Wals AE. 2013. Social learning in regional innovation networks: trust, commitment and reframing as emergent properties of interaction. J. Clean. Prod. 49:35–43|
119, |Grin J, Weterings R. 2005. Reflexive monitoring of systems innovative projects: strategic nature and relevant competences. Presented at Open Meet. Human Dimensions Global Environ. Change Res. Commun., 6th, Bonn, Ger., Oct. 9–13|
120, |Taanman M. 2014. Looking for transitions: a monitoring approach to improve transition programmes. PhD thesis, Erasmus Univ., Rotterdam, Neth. https://repub.eur.nl/pub/77582|
121, |Hendriks CM, Grin J. 2007. Contextualizing reflexive governance: the politics of Dutch transitions to sustainability. J. Environ. Policy Plann. 9:333–50|
122, |Voss J, Bauknecht D, Kemp R, ed. 2006. Reflexive Governance for Sustainable Development. Cheltenham, UK: Edward Elgar|
123, |Pahl-Wostl C, Downing T, Kabat P, Magnuszewski P, Meigh J, et al. 2005. Transition to adaptive water management: The NeWater project. NeWater Work. Pap., Inst. Environ. Syst. Res., Univ. Osnabrück. http://nora.nerc.ac.uk/1018/|
124, |Van der Brugge R, Rotmans J, Loorbach D. 2005. The transition in Dutch water management. Reg. Environ. Change 5:164|
125, |de Haan FJ, Rogers BC, Frantzeskaki N, Brown R. 2015. Transitions through a lens of urban water. Environ. Innov. Sustain. Transit. 15:1–10|
126, |Parto S, Loorbach D, Lansink A, Kemp R. 2007. Transitions and institutional change: the case of the Dutch waste subsystem. In Industrial Innovation and Environmental Regulation: Developing Workable Solutions, ed. S Parto, B Herbert-Copley, pp. 233–57. Tokyo: United Nations University Press|
127, |Van Eijck J, Romijn H. 2008. Prospects for Jatropha biofuels in Tanzania: an analysis with strategic niche management. Energy Policy 36:311–25|
128, |Van der Laak W, Raven R, Verbong G. 2007. Strategic niche management for biofuels: analysing past experiments for developing new biofuel policies. Energy Policy 35:3213–25|
129, |Späth P, Rohracher H. 2012. Local demonstrations for global transitions—dynamics across governance levels fostering socio-technical regime change towards sustainability. Eur. Plann. Stud. 20:461–79|
130, |Rohracher H. 2001. Managing the technological transition to sustainable construction of buildings: a socio-technical perspective. Technol. Anal. Strateg. Manag. 13:137–50|
131, |Schot J, Rip A. 1997. The past and future of constructive technology assessment. Technol. Forecast. Soc. Change 54:251–68|
132, |Schreuer A, Ornetzeder M, Rohracher H. 2010. Negotiating the local embedding of socio-technical experiments: a case study in fuel cell technology. Technol. Anal. Strateg. Manag. 22:729–43|
133, |Shove E, Walker G. 2007. CAUTION! Transitions ahead: politics, practice, and sustainable transition management. Environ. Plann. A 39:763–70|
134, |Meadowcroft J. 2011. Engaging with the politics of sustainability transitions. Environ. Innov. Soc. Transit. 1:70–75|
135, |Avelino F, Grin J, Pel B, Jhagroe S. 2016. The politics of sustainability transitions. J. Environ. Policy Plann. 18(5):557–67|
136, |Hendriks CM, Grin J. 2007. Contextualizing reflexive governance: the politics of Dutch transitions to sustainability. J. Environ. Policy Plann. 9:333–50|
137, |Kern F, Smith A. 2007. Restructuring energy systems for sustainability? Energy transition policy in the Netherlands. Energy Policy 36:4093–103|
138, |de Gooyert V, Rouwette E, van Kranenburg H, Freeman E, van Breen H. 2016. Sustainability transition dynamics: towards overcoming policy resistance. Technol. Forecast. Social Change 111:135–45|
139, |Smith A, Kern F. 2009. The transitions storyline in Dutch environmental policy. Environ. Polit. 18:78–98|
140, |Van Der Loo F, Loorbach D. 2012. The Dutch Energy Transition project (2000–2009). See Ref. 2, pp. 220–50|
141, |Verbong G, Geels F. 2006. The ongoing energy transition: lessons from a socio-technical, multi-level analysis of the Dutch electricity system (1960–2004). Energy Policy 13:45–59|
142, |Rogge KS, Reichardt K. 2016. Policy mixes for sustainability transitions: an extended concept and framework for analysis. Res. Policy 45:1620–35|
143, |Kivimaa P, Kern F. 2016. Creative destruction or mere niche support? Innovation policy mixes for sustainability transitions. Res. Policy 45:205–17|
144, |Alkemade F, Hekkert MP, Negro SO. 2011. Transition policy and innovation policy: Friends or foes? Environ. Innov. Societal Transitions 1:125–29|
145, |Grin J. 2012. The politics of transition governance in Dutch agriculture. Conceptual understanding and implications for transition management. Int. J. Sustain. Dev. 15:72–89|
146, |Spaargaren G, Oosterveer P, Loeber A. 2013. Food Practices in Transition: Changing Food Consumption, Retail and Production in the Age of Reflexive Modernity. New York: Routledge|
147, |Geels F, Kemp R, Dudley G, Lyons G. 2011. Automobility in Transition? A Socio-technical Analysis of Sustainable Transport. New York: Routledge|
148, |Hoogma R, Kemp R, Schot J, Truffer B. 2004. Experimenting for sustainable transport: the approach of strategic niche management. Technol. Anal. Strat. Manag. 16(4):561–66|
149, |Schot J, Geels FW. 2008. Strategic niche management and sustainable innovation journeys: Theory, findings, research agenda, and policy. Technol. Anal. Strateg. Manag. 20:537–54|
150, |Kemp R, Loorbach D. 2003. Governance for sustainability through transition management. Presented at Open Meet. Hum. Dimensions Glob. Environ. Change Res. Commun., Montreal, Canada, Oct. 16–18. http://sedac.ciesin.columbia.edu/openmeeting/side.html|
151, |Kemp R, Rip A, Schot J. 2001. Constructing transition paths through the management of niches. In Path Dependence and Creation, ed. R Garud, P Karnoe, pp. 269–99. Mahwa, NJ: Lawrence Erlbaum|
152, |Loorbach D. 2014. To Transition! Governance Panarchy in the New Transformation. Rotterdam, Neth.: Dutch. Res. Inst. Trans., Erasmus Univ.|
153, |Nevens F, Frantzeskaki N, Gorissen L, Loorbach D. 2013. Urban transition labs: co-creating transformative action for sustainable cities. J. Clean. Prod. 50:111–22|
154, |Ernston H, Van der Leeuw S, Redman C, Meffert D, Davis G, et al. 2010. Urban transitions: on urban resilience and human-dominated ecosystems. AMBIO: A J. Hum. Environ. 39:531–45|
155, |Hess DJ. 2014. Sustainability transitions: a political coalition perspective. Res. Policy 43:278–83|
156, |Bosman R, Loorbach D, Frantzeskaki N, Pistorius T. 2014. Discursive regime dynamics in the Dutch energy transition. Environ. Innov. Soc. Transit. 14:45–59|
157, |Wittmayer JM, Schäpke N. 2014. Action, research and participation: roles of researchers in sustainability transitions. Sustain. Sci. 9:483–96|
158, |Lang DJ, Wiek A, Bergmann M, Stauffacher M, Martens P, et al. 2012. Transdisciplinary research in sustainability science: practice, principles, and challenges. Sustain. Sci. 7:25–43|
159, |Hadorn GH, Bradley D, Pohl C, Rist S, Wiesmann U. 2006. Implications of transdisciplinarity for sustainability research. Ecol. Econ. 60:119–28|
160, |Kallis G, Kerschner C, Martinez-Alier J. 2012. The economics of degrowth. Ecol. Econ. 84:172–80|
161, |Miller TR, Wiek A, Sarewitz D, Robinson J, Olsson L, et al. 2014. The future of sustainability science: a solutions-oriented research agenda. Sustainability Sci. 9:239–46|
162, |Wittmayer J, Schäpke N, Feiner G, Piotrowski R, van Steenbergen F, Baasch S. 2013. Action research for sustainability: reflections on transition management in practice. Res. Brief, InContext, FP7. https://www.researchgate.net/profile/Niko_Schaepke/publication/262378898_Action_research_for_sustainability_-_Reflection_on_transition_management_in_practice/links/00b7d5378f4a31c5ad000000.pdf|
163, |Funtowicz SO, Ravetz JR. 1993. Science for the post-normal age. Futures 25:739–55|
164, |Kates RW, Clark WC, Corell R, Hall JM, Jaeger C, et al. 2001. Environment and development—sustainability science. Science 292:641–42|
165, |Yarime M, Trencher G, Mino T, Scholz RW, Olsson L, et al. 2012. Establishing sustainability science in higher education institutions: towards an integration of academic development, institutionalization, and collaborations with stakeholders. Sustain. Sci. 7(1):101–13|
166, |Trencher G, Bai X, Evans J, McCormick K, Yarime M. 2014. University partnerships for co-designing and co-producing urban sustainability. Glob. Environ. Change 28:153–65|
167, |Loorbach D, Frantzeskaki N, Thissen W. 2011. A transition research perspective on governance for sustainability. In European Research on Sustainable Development, ed. C Jaeger, JD Tábara, J Jaeger, pp. 73– 89. Berlin, Heidelberg: Springer|
168, |Köhler J, Whitmarsh L, Nykvist B, Schilperoord M, Bergman N, Haxeltine A. 2009. A transitions model for sustainable mobility. Ecol. Econ. 68:2985–95|
169, |Yücel G. 2010. Analyzing transition dynamics: The actor-option framework for modelling socio-technical systems. PhD Thesis, Delft Univ. Technol., Delft, Neth. http://repository.tudelft.nl/islandora/object/uuid%3Aef6df5cc-ac64-4b33-bc05-3d6a0b98727d?collection = research|
170, |Frantzeskaki N, Grin J, Thissen W. 2016. Drifting between transitions, the case of the Greek environmental transition in relation to the river Acheloos Diversion project. Technol. Forecast. Soc. Change 102:275–86|
171, |Wittmayer JM, Schäpke N. 2014. Action, research and participation: roles of researchers in sustainability transitions. Sustain. Sci. 9:483–96|
172, |Audet R. 2014. The double hermeneutic of sustainability transitions. Environ. Innov. Soc. Transit. 11:46–49|
